Channel Name,SRP Filename,SNP Filename,Position,Satellite,Status
ACASA GOLD,1_0_1_146_11_1C_1860000_0_0_0.png,acasagold.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
ACASA GOLD,1_0_1_1DB7_145C_5_1860000_0_0_0.png,acasagold.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
ACASA HD,1_0_19_209_1_1C_1860000_0_0_0.png,acasahd.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
ALPHA,1_0_1_C1C_69_212C_1860000_0_0_0.png,alpha.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
ALPHA HD,1_0_1_44C_65_212C_1860000_0_0_0.png,alphahd.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
AMC,1_0_1_201_10_1C_1860000_0_0_0.png,amc.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
AMC,1_0_16_1A0_5_1_1860000_0_0_0.png,amc.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
AMC,1_0_1F_45E_B11_39E_1860000_0_0_0.png,amc.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
ANT1,1_0_1_CE4_69_212C_1860000_0_0_0.png,ant1.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
ANT1 HD,1_0_1_514_65_212C_1860000_0_0_0.png,ant1hd.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
AXN,1_0_1_69_E_1C_1860000_0_0_0.png,axn.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
AXN,1_0_1F_DB_B2_39E_1860000_0_0_0.png,axn.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
AXN Black,1_0_1_A2_10_1C_1860000_0_0_0.png,axnblack.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
AXN Black,1_0_1F_DC_B2_39E_1860000_0_0_0.png,axnblack.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
AXN Spin,1_0_1_123_12_1C_1860000_0_0_0.png,axnspin.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
AXN White,1_0_1_A1_10_1C_1860000_0_0_0.png,axnwhite.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
AXN White,1_0_1F_DD_B2_39E_1860000_0_0_0.png,axnwhite.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Agro TV,1_0_1_BA_12_1C_1860000_0_0_0.png,agrotv.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Agro TV,1_0_1F_44D_B11_39E_1860000_0_0_0.png,agrotv.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Al Jazeera,1_0_1F_87_B1_39E_1860000_0_0_0.png,aljazeera.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Alfa Omega TV,1_0_1_14D_2_1C_1860000_0_0_0.png,alfaomegatv.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Animal Planet,1_0_16_22_2_1_1860000_0_0_0.png,animalplanet.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Animal Planet,1_0_1F_DA_B2_39E_1860000_0_0_0.png,animalplanet.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Antena 1,1_0_1_65_E_1C_1860000_0_0_0.png,antena1.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Antena 1 HD,1_0_19_116_2_1C_1860000_0_0_0.png,antena1hd.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Antena 3,1_0_1_67_E_1C_1860000_0_0_0.png,antena3.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Antena 3 HD,1_0_19_2BD_146C_A7_1860000_0_0_0.png,antena3hd.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Antena HD,1_0_1_7_0_16E_1860000_0_0_0.png,antenahd.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Antena International,1_0_1_6_0_16E_1860000_0_0_0.png,antenainternational.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Antena Stars,1_0_1_2_0_16E_1860000_0_0_0.png,antenastars.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Antena Stars,1_0_1_66_E_1C_1860000_0_0_0.png,antenastars.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Antena1,1_0_1_1_0_16E_1860000_0_0_0.png,antena1.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Antena3,1_0_1_3_0_16E_1860000_0_0_0.png,antena3.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Arena Action,1_0_16_28_2_1_1860000_0_0_0.png,arenaaction.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Arena Comedy,1_0_16_E0_2_1_1860000_0_0_0.png,arenacomedy.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Arena Life,1_0_16_E1_2_1_1860000_0_0_0.png,arenalife.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Auto Motor Sport HD,1_0_1F_453_B11_39E_1860000_0_0_0.png,automotorsporthd.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Auto Motor and Sport,1_0_19_2EF_7_1_1860000_0_0_0.png,automotorandsport.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
B1 TV,1_0_1_6A_E_1C_1860000_0_0_0.png,b1tv.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
B1 TV HD,1_0_19_2BF_146C_A7_1860000_0_0_0.png,b1tvhd.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
BB VIP ALBANIA 1,1_0_1_136A_3FC_39E_1860000_0_0_0.png,bbvipalbania1.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
BB VIP ALBANIA 2,1_0_1_1374_3FC_39E_1860000_0_0_0.png,bbvipalbania2.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
BBC Earth,1_0_16_26_2_1_1860000_0_0_0.png,bbcearth.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
BBC News,1_0_1F_472_B11_39E_1860000_0_0_0.png,bbcnews.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
BBC World,1_0_1_6_1_212C_1860000_0_0_0.png,bbcworld.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
BBF,1_0_1_CBC_3FC_39E_1860000_0_0_0.png,bbf.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
BG Radio,1_0_2_34_2_1_1860000_0_0_0.png,bgradio.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
BHTV,1_0_16_145_2_1_1860000_0_0_0.png,bhtv.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
BHTV,1_0_1F_FA_B2_39E_1860000_0_0_0.png,bhtv.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
BNT 1 HD,1_0_1F_6E_B1_39E_1860000_0_0_0.png,bnt1hd.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
BNT 2,1_0_16_209_1_1_1862FEF_0_0_0.png,bnt2.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
BNT 2,1_0_1F_84_B1_39E_1860000_0_0_0.png,bnt2.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
BNT 3 HD,1_0_19_2C2_7_1_1860000_0_0_0.png,bnt3hd.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
BNT 3 HD,1_0_1F_69_B1_39E_1860000_0_0_0.png,bnt3hd.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
BNT 4,1_0_16_2D9_7_1_1860000_0_0_0.png,bnt4.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
BNT 4,1_0_1F_76_B1_39E_1860000_0_0_0.png,bnt4.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
BNT1 HD,1_0_19_65_5_1_1860000_0_0_0.png,bnt1hd.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Baby TV,1_0_16_205_1_1_1862FEF_0_0_0.png,babytv.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Baby TV,1_0_1F_471_B11_39E_1860000_0_0_0.png,babytv.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Balkanika,1_0_16_E4_2_1_1860000_0_0_0.png,balkanika.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Bez Bagaj,1_0_1F_6D_B1_39E_1860000_0_0_0.png,bezbagaj.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Bloomberg,1_0_1F_461_B11_39E_1860000_0_0_0.png,bloomberg.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Bloomberg BG,1_0_16_AB_2_1_1860000_0_0_0.png,bloombergbg.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Bloomberg TV Bulgaria,1_0_1F_75_B1_39E_1860000_0_0_0.png,bloombergtvbulgaria.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Bollywood Clasic,1_0_1_14B_11_1C_1860000_0_0_0.png,bollywoodclasic.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Box TV,1_0_1F_77_B1_39E_1860000_0_0_0.png,boxtv.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Brazzers,1_0_1F_466_B11_39E_1860000_0_0_0.png,brazzers.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Brazzers TV,1_0_1_8F_F_1C_1860000_0_0_0.png,brazzerstv.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Bubble,1_0_1_DB6_3FC_39E_1860000_0_0_0.png,bubble.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Bulgaria 24,1_0_16_2D0_7_1_1860000_0_0_0.png,bulgaria24.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Bulgaria 24,1_0_1F_85_B1_39E_1860000_0_0_0.png,bulgaria24.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Bulgaria on Air,1_0_16_29_2_1_1860000_0_0_0.png,bulgariaonair.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Bulgaria on Air HD,1_0_1F_DE_B2_39E_1860000_0_0_0.png,bulgariaonairhd.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
C&I Network,1_0_1F_DF_B2_39E_1860000_0_0_0.png,cinetwork.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
CARTOONITO,1_0_1F_473_B11_39E_1860000_0_0_0.png,cartoonito.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
CNBC,1_0_1F_94_B1_39E_1860000_0_0_0.png,cnbc.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
CNN,1_0_16_208_1_1_1862FEF_0_0_0.png,cnn.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
CNN,1_0_1F_465_B11_39E_1860000_0_0_0.png,cnn.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
CTC,1_0_1F_67_B1_39E_1860000_0_0_0.png,ctc.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Cartoon Network,1_0_1_E0_10_1C_1860000_0_0_0.png,cartoonnetwork.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Cartoon Network,1_0_16_E9_2_1_1860000_0_0_0.png,cartoonnetwork.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Cartoon Network,1_0_1F_EE_B2_39E_1860000_0_0_0.png,cartoonnetwork.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Cartoonito,1_0_1_94_D_1C_1860000_0_0_0.png,cartoonito.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Cartoonito,1_0_16_EA_2_1_1860000_0_0_0.png,cartoonito.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Chasse et Peche SD,1_0_16_2F0_7_1_1860000_0_0_0.png,chasseetpechesd.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
CineWow,1_0_1_147_2_1C_1860000_0_0_0.png,cinewow.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Cinemania,1_0_1F_74_B1_39E_1860000_0_0_0.png,cinemania.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Cinemax,1_0_1_1C8_D_1C_1860000_0_0_0.png,cinemax.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Cinemax,1_0_19_117_5_1_1860000_0_0_0.png,cinemax.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Cinemax 2,1_0_1_9D_10_1C_1860000_0_0_0.png,cinemax2.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Cinemax 2,1_0_19_118_5_1_1860000_0_0_0.png,cinemax2.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Cinemax 2 HD,1_0_19_202_1_1C_1860000_0_0_0.png,cinemax2hd.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Cinemax 2 HD,1_0_1F_CC_B2_39E_1860000_0_0_0.png,cinemax2hd.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Cinemax HD,1_0_19_203_1_1C_1860000_0_0_0.png,cinemaxhd.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Cinemax HD,1_0_1F_CB_B2_39E_1860000_0_0_0.png,cinemaxhd.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
City TV,1_0_16_202_1_1_1862FEF_0_0_0.png,citytv.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
City TV,1_0_1F_463_B11_39E_1860000_0_0_0.png,citytv.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Classica,1_0_1F_D4_B2_39E_1860000_0_0_0.png,classica.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Code Fashion,1_0_1F_6B_B1_39E_1860000_0_0_0.png,codefashion.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Code Health,1_0_16_D9_7_1_1860000_0_0_0.png,codehealth.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Code Health,1_0_1F_E2_B2_39E_1860000_0_0_0.png,codehealth.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Comedy Central,1_0_1_143_12_1C_1860000_0_0_0.png,comedycentral.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Cool TV,1_0_1_12E_D_1C_1860000_0_0_0.png,cooltv.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Crime & Investigation,1_0_1_10B_F_1C_1860000_0_0_0.png,crimeinvestigation.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
DM Sat,1_0_16_23E_1_1_1862FEF_0_0_0.png,dmsat.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
DM Sat,1_0_1F_F0_B2_39E_1860000_0_0_0.png,dmsat.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
DSTV,1_0_1F_47B_B11_39E_1860000_0_0_0.png,dstv.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
DW,1_0_1F_E5_B2_39E_1860000_0_0_0.png,dw.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Da Vinci,1_0_16_120_1_1_1862FEF_0_0_0.png,davinci.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Desire,1_0_1_CEE_3F2_39E_1860000_0_0_0.png,desire.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Detskii Mir/Teleclub,1_0_1F_6A_B1_39E_1860000_0_0_0.png,detskiimirteleclub.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Diema,1_0_16_46A_1_1_1862FEF_0_0_0.png,diema.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Diema Family,1_0_16_1FD_1_1_1862FEF_0_0_0.png,diemafamily.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Diema Sport 2 HD,1_0_19_2BE_7_1_1860000_0_0_0.png,diemasport2hd.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Diema Sport 2 HD,1_0_1F_C9_B2_39E_1860000_0_0_0.png,diemasport2hd.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Diema Sport 3 HD,1_0_19_CD_5_1_1860000_0_0_0.png,diemasport3hd.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Diema Sport 3 HD,1_0_1F_45F_B11_39E_1860000_0_0_0.png,diemasport3hd.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Diema Sport HD,1_0_19_2BD_7_1_1860000_0_0_0.png,diemasporthd.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Diema Sport HD,1_0_1F_CA_B2_39E_1860000_0_0_0.png,diemasporthd.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Digi24,1_0_1_149_12_1C_1860000_0_0_0.png,digi24.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Discovery Channel,1_0_1_8B_11_1C_1860000_0_0_0.png,discoverychannel.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Discovery Channel,1_0_16_3F8_1_1_1862FEF_0_0_0.png,discoverychannel.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Discovery Channel,1_0_1F_7B_B1_39E_1860000_0_0_0.png,discoverychannel.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Discovery Channel HD,1_0_19_259_146C_A7_1860000_0_0_0.png,discoverychannelhd.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Disney Channel,1_0_1_DA_E_1C_1860000_0_0_0.png,disneychannel.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Disney Channel,1_0_16_203_1_1_1862FEF_0_0_0.png,disneychannel.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Disney Channel,1_0_1F_89_B1_39E_1860000_0_0_0.png,disneychannel.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Disney Jr.,1_0_1F_44E_B11_39E_1860000_0_0_0.png,disneyjr.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Disney Junior,1_0_1_6D_E_1C_1860000_0_0_0.png,disneyjunior.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Disney Junior,1_0_16_207_1_1_1862FEF_0_0_0.png,disneyjunior.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Diva,1_0_1_8D_D_1C_1860000_0_0_0.png,diva.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Dizi,1_0_16_1BC_7_1_1860000_0_0_0.png,dizi.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Dizi,1_0_1F_462_B11_39E_1860000_0_0_0.png,dizi.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Docubox,1_0_1_C9_F_1C_1860000_0_0_0.png,docubox.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Domashniy,1_0_1F_88_B1_39E_1860000_0_0_0.png,domashniy.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Dorcel TV,1_0_16_2C_2_1_1860000_0_0_0.png,dorceltv.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Duck TV,1_0_1F_F1_B2_39E_1860000_0_0_0.png,ducktv.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Duna TV,1_0_1_111_E_1C_1860000_0_0_0.png,dunatv.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
E! Entertainment,1_0_1_10A_F_1C_1860000_0_0_0.png,eentertainment.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
ELLADA FM,1_0_1_7_A_A_1860000_0_0_0.png,elladafm.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
EMI TV,1_0_1_2D0_D_1C_1860000_0_0_0.png,emitv.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
EQUtv,1_0_1_1C14_A0_0_186AB83_0_0_0.png,equtv.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
ERT 1,1_0_1_A_2_212C_1860000_0_0_0.png,ert1.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
ERT 1 HD,1_0_1_28_2_212C_1860000_0_0_0.png,ert1hd.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
ERT 1.,1_0_1_3_1_212C_1860000_0_0_0.png,ert1.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
ERT 3,1_0_1_23_2_212C_1860000_0_0_0.png,ert3.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
ERT 3 HD,1_0_1_2_1_212C_1860000_0_0_0.png,ert3hd.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
ERT News,1_0_1_7_1_212C_1860000_0_0_0.png,ertnews.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
ERT2 SPORT,1_0_1_14_2_212C_1860000_0_0_0.png,ert2sport.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
ERT2 SPORT HD,1_0_1_1_1_212C_1860000_0_0_0.png,ert2sporthd.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
EUROBET 11,1_0_1_B_A_A_1860000_0_0_0.png,eurobet11.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
EUROBET 12,1_0_1_C_A_A_1860000_0_0_0.png,eurobet12.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
EUROBET 13,1_0_1_D_A_A_1860000_0_0_0.png,eurobet13.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
EUROBET 14,1_0_1_E_A_A_1860000_0_0_0.png,eurobet14.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
EUROBET 15,1_0_1_F_A_A_1860000_0_0_0.png,eurobet15.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Ekids,1_0_16_84_5_1_1860000_0_0_0.png,ekids.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Elrodi,1_0_1_D20_3F2_39E_1860000_0_0_0.png,elrodi.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
English Club,1_0_1F_E6_B2_39E_1860000_0_0_0.png,englishclub.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Epic Drama,1_0_1_FC_D_1C_1860000_0_0_0.png,epicdrama.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Epic Drama,1_0_16_1B1_7_1_1860000_0_0_0.png,epicdrama.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Epic Drama,1_0_1F_CE_B2_39E_1860000_0_0_0.png,epicdrama.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Erdely TV,1_0_1_D2_F_1C_1860000_0_0_0.png,erdelytv.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
EroXXX HD,1_0_1F_451_B11_39E_1860000_0_0_0.png,eroxxxhd.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Erox,1_0_1F_467_B11_39E_1860000_0_0_0.png,erox.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Etno,1_0_1_D3_11_1C_1860000_0_0_0.png,etno.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
EuroNews AL,1_0_1_E4C_3FC_39E_1860000_0_0_0.png,euronewsal.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Euronews,1_0_1F_468_B11_39E_1860000_0_0_0.png,euronews.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Euronews Bulgaria,1_0_16_31_2_1_1860000_0_0_0.png,euronewsbulgaria.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Euronews Bulgaria,1_0_1F_8E_B1_39E_1860000_0_0_0.png,euronewsbulgaria.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Euronews Romania,1_0_1_CE_12_1C_1860000_0_0_0.png,euronewsromania.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Eurosport,1_0_1_12A_12_1C_1860000_0_0_0.png,eurosport.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Eurosport 1,1_0_1F_73_B1_39E_1860000_0_0_0.png,eurosport1.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Eurosport 1 HD,1_0_19_25C_146C_A7_1860000_0_0_0.png,eurosport1hd.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Eurosport 2,1_0_1_D1_D_1C_1860000_0_0_0.png,eurosport2.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Eurosport 2,1_0_19_1F6_1_1_1862FEF_0_0_0.png,eurosport2.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Eurosport 2,1_0_1F_91_B1_39E_1860000_0_0_0.png,eurosport2.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Eurosport 2 HD,1_0_19_2BC_146C_A7_1860000_0_0_0.png,eurosport2hd.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Eurosport HD,1_0_19_16_5_1_1860000_0_0_0.png,eurosporthd.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Evrokom,1_0_16_EB_2_1_1860000_0_0_0.png,evrokom.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Evrokom,1_0_1F_F7_B2_39E_1860000_0_0_0.png,evrokom.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
FAX NEWS,1_0_1_582_3F2_39E_1860000_0_0_0.png,faxnews.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
FEN TV,1_0_16_E3_2_1_1860000_0_0_0.png,fentv.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
FREEDOM,1_0_1F_93_B1_39E_1860000_0_0_0.png,freedom.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Favorit TV,1_0_1_6C_E_1C_1860000_0_0_0.png,favorittv.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Fen Folk TV,1_0_16_E7_2_1_1860000_0_0_0.png,fenfolktv.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
FightBox,1_0_1F_8D_B1_39E_1860000_0_0_0.png,fightbox.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Film Cafe,1_0_1_200_10_1C_1860000_0_0_0.png,filmcafe.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
Film Mania,1_0_1_89_F_1C_1860000_0_0_0.png,filmmania.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
FilmBox Arthouse,1_0_1F_7E_B1_39E_1860000_0_0_0.png,filmboxarthouse.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
FilmBox Extra,1_0_19_8A_5_1_1860000_0_0_0.png,filmboxextra.png,39.0E,(12) 39.0E KU-band Hellas Sat 3/4,Found
