Frequency,Polarization,SymbolRate,FEC,System,SID,ServiceName,Type,Encryption
12515,H,22000,5/6,DVB-S,4107,Hustler TV Europe,1,Encrypted
12515,H,22000,5/6,DVB-S,4109,Hustler TV Europe,1,Encrypted
12515,H,22000,5/6,DVB-S,4115,Bergblick,1,Encrypted
12515,H,22000,5/6,DVB-S,4124,Canal+ Action,1,Encrypted
12515,H,22000,5/6,DVB-S,4126,TVRI World,1,FTA
12515,H,22000,5/6,DVB-S,4127,Canal+ Action B2B,1,Encrypted
12515,H,22000,5/6,DVB-S,4128,Canal+ Golf,1,Encrypted
12515,H,22000,5/6,DVB-S,4114,Nostalgie Vlaanderen,2,Encrypted
12515,H,22000,5/6,DVB-S,4122,VRT Radio 1,2,Encrypted
12515,H,22000,5/6,DVB-S,4123,VRT Radio 2 Sat,2,Encrypted
12515,H,22000,5/6,DVB-S,4159,NRJ België,2,Encrypted
12545,H,22000,5/6,DVB-S,17500,Sat. 1 Deutschland,1,FTA
12545,H,22000,5/6,DVB-S,17501,ProSieben Deutschland,1,FTA
12545,H,22000,5/6,DVB-S,17502,Kabel Eins Deutschland,1,FTA
12545,H,22000,5/6,DVB-S,17503,Welt,1,FTA
12545,H,22000,5/6,DVB-S,17504,Sat. 1 Gold Deutschland,1,FTA
12545,H,22000,5/6,DVB-S,17505,ProSieben Maxx Deutschland,1,FTA
12545,H,22000,5/6,DVB-S,17506,Sixx Deutschland,1,FTA
12545,H,22000,5/6,DVB-S,17507,Sat. 1 Bayern,1,FTA
12545,H,22000,5/6,DVB-S,17508,Sat. 1 NRW,1,FTA
12545,H,22000,5/6,DVB-S,17509,Kabel Eins Doku Deutschland,1,FTA
12552,V,22000,5/6,DVB-S,12100,QVC Deutschland,1,FTA
12552,V,22000,5/6,DVB-S,12122,Bibel TV,1,FTA
12552,V,22000,5/6,DVB-S,12137,Canal Algérie 2,1,FTA
12552,V,22000,5/6,DVB-S,12138,Thalitha A3,1,FTA
12552,V,22000,5/6,DVB-S,12140,RMC Life,1,Encrypted
12552,V,22000,5/6,DVB-S,12186,SBN International,1,FTA
12574,H,22000,2/3,DVB-S2,5400,Sonnenklar TV,1,FTA
12574,H,22000,2/3,DVB-S2,5401,Tele 5,1,Encrypted
12574,H,22000,2/3,DVB-S2,5402,DMAX Deutschland,1,Encrypted
12574,H,22000,2/3,DVB-S2,5403,Juwelo,1,FTA
12574,H,22000,2/3,DVB-S2,5404,Pearl TV,1,FTA
12574,H,22000,2/3,DVB-S2,5421,Tele 5,1,Encrypted
12574,H,22000,2/3,DVB-S2,5422,DMAX Deutschland,1,Encrypted
12604,H,22000,5/6,DVB-S,7200,Bloomberg TV Europe,1,FTA
12604,H,22000,5/6,DVB-S,7290,Sky News International,1,FTA
12604,H,22000,5/6,DVB-S,28534,Astra Demo,1,FTA
12604,H,22000,5/6,DVB-S,7289,Radio Horeb,2,FTA
12604,H,22000,5/6,DVB-S,7931,RTL Radio,2,FTA
12610,V,22000,3/4,DVB-S2,10550,Xplore,1,FTA
12610,V,22000,3/4,DVB-S2,10552,One Terra,1,FTA
12610,V,22000,3/4,DVB-S2,10554,Deluxe Rap,1,FTA
12610,V,22000,3/4,DVB-S2,10555,Deluxe Dance by Kontor,1,FTA
12610,V,22000,3/4,DVB-S2,10557,Just Cooking,1,FTA
12610,V,22000,3/4,DVB-S2,10558,Just Fishing,1,FTA
12610,V,22000,3/4,DVB-S2,10560,Höhenrausch,1,FTA
12610,V,22000,3/4,DVB-S2,10561,Crime Time,1,FTA
12610,V,22000,3/4,DVB-S2,10562,Serien +,1,FTA
12633,H,22000,5/6,DVB-S,12604,Telegold,1,FTA
12633,H,22000,5/6,DVB-S,12616,Shop LC Deutschland,1,FTA
12633,H,22000,5/6,DVB-S,12624,Hot Babes TV,1,FTA
12633,H,22000,5/6,DVB-S,12625,Mobile-Sex,1,FTA
12633,H,22000,5/6,DVB-S,12639,Erotika TV,1,FTA
12633,H,22000,5/6,DVB-S,12654,FFN,2,FTA
12633,H,22000,5/6,DVB-S,12655,Radio Paloma,2,FTA
12633,H,22000,5/6,DVB-S,12656,Radio HBR,2,FTA
12633,H,22000,5/6,DVB-S,12657,Radio HCJB Deutschland,2,FTA
12640,V,23500,3/4,DVB-S2,10600,One Terra,1,Encrypted
12640,V,23500,3/4,DVB-S2,10601,Xplore,1,Encrypted
12640,V,23500,3/4,DVB-S2,10603,Deluxe Dance by Kontor,1,Encrypted
12640,V,23500,3/4,DVB-S2,10605,Just Cooking,1,Encrypted
12640,V,23500,3/4,DVB-S2,10606,Deluxe Rock,1,Encrypted
12663,H,22000,5/6,DVB-S,13102,Nitro Austria,1,FTA
12663,H,22000,5/6,DVB-S,13103,Dokusat,1,FTA
12663,H,22000,5/6,DVB-S,13104,LT 1,1,FTA
12663,H,22000,5/6,DVB-S,13106,Shop LC Deutschland,1,FTA
12663,H,22000,5/6,DVB-S,13110,Genius TV+,1,FTA
12663,H,22000,5/6,DVB-S,13113,L TV,1,FTA
12663,H,22000,5/6,DVB-S,13141,EWTN auf Deutsch,1,FTA
12663,H,22000,5/6,DVB-S,13140,Radio Maria Österreich,2,FTA
12670,V,23500,3/4,DVB-S2,10700,Just Fishing,1,Encrypted
12670,V,23500,3/4,DVB-S2,10704,Crime Time,1,Encrypted
12670,V,23500,3/4,DVB-S2,10705,Serien +,1,Encrypted
12670,V,23500,3/4,DVB-S2,10706,Deluxe Lounge,1,Encrypted
12670,V,23500,3/4,DVB-S2,10707,Höhenrausch,1,Encrypted
